Authors,Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
"Miguel-Pacheco G.G., Kaler J., Remnant J., Cheyne L., Abbott C., French A.P., Pridmore T.P., Huxley J.N.","Behavioural changes in dairy cows with lameness in an automatic milking system",2014,"Applied Animal Behaviour Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890860545&doi=10.1016%2fj.applanim.2013.11.003&partnerID=40&md5=f48a033c75c1dc4d8afb017cdbaff50f","There is a tendency worldwide for the automation of farms; this has included the introduction of automatic milking systems (AMS) in the dairy industry. Lameness in dairy cows is highly prevalent and painful. These impacts potentially affect not only animal welfare, but also farm economies. Three independent observational studies were carried out to assess the impact of lameness on the behaviour of zero grazed high yielding Holstein cows managed in an AMS. The aim of the first study was to examine the impact of lameness on rumination time, the second study investigated differences between lame and sound dairy cows in total eating time and the third study assessed the impact of lameness on milking behaviour (frequency and time of visits to the AMS). In the first study data from 150 cows were used to analyse rumination (collected using rumination collars) for the 48. h following locomotion scoring. A multilevel linear regression demonstrated that lameness had a small but significant negative association (coefficient: -7.88 (SE: 3.93)) with rumination. In the second study the behaviour of eleven matched lame and sound pairs of cows at the feed face was analysed for 24. h after locomotion scoring. Each feeding behaviour variable (total duration time, frequency of feeding bouts and length of bouts) was analysed using individual single level regression models. There was a significant negative association between total feeding time and lameness (coefficient: -73.65 (SE: 25.47)) and the frequency of feeding bouts and lameness (-9.93 (2.49)). Finally, the third observational study used 38 matched pairs of lame and sound cows. Data on the number and timings of visits to the AMS were collected for 24. h after each locomotion score and analysed using a binomial logistic regression model. There was a significant difference in AMS visits between groups; lame animals visiting the robot less frequently than sound cows (median difference 0.50 milking visits; T=256.0; N=25; p=0.01) and lame cows were 0.33 times less likely to visit the AMS between 24:01 and 06:00. Results from these studies reveal that lameness in an AMS affected feeding behaviour, rumination and AMS visits. All of these impacts are likely to have negative consequences for farm profitability, but also implications for the health and welfare of the animals. © 2013 Elsevier B.V.","Automatic milking system; Feeding; Lameness; Milking visits; Rumination","agricultural economics; agricultural technology; animal welfare; automation; behavioral response; cattle; dairy farming; digestion; disability; economic impact; feeding behavior; milk production; profitability; regression analysis; Animalia; Bos"
"Mattachini G., Antler A., Riva E., Arbel A., Provolo G.","Automated measurement of lying behavior for monitoring the comfort and welfare of lactating dairy cows",2013,"Livestock Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888348867&doi=10.1016%2fj.livsci.2013.10.014&partnerID=40&md5=857cdda127f7b8f11e20b74a1833cd25","Behavioral monitoring may be useful to assess the welfare, state of health and comfort of farm animals. Lying behavior is often used as an indication of well-being in cattle and for evaluating the stall quality. The use of electronic data loggers to automate behavioral recording has become increasingly common. We tested the use of the Pedometer Plus tag (S.A.E. Afikim, Israel) for measuring the lying behavior of dairy cattle (n=18 lactating cows). Behavior was recorded for 11 days with the Pedometer Plus tag, from which the rest bout, bout duration and rest time were calculated. The lying behavior was simultaneously recorded using a HOBO Pendant G logger as a reference system to validate the Pedometer Plus tag. A linear regression analysis between the measurement methods showed that the recorded lying time (R2≥0.948) and the recorded number of lying bouts (R2≥0.718) were closely related, which was also confirmed by the comparison of the means (lying time, P=0.60; lying bouts, P=0.72). Despite the positive relationship, in some days, slope and intercept were statistically different from 1 and 0, respectively. The recordings of lying time and the number of lying bouts between the devices, for some cows, differed by more than 5%. The Pedometer Plus tag overestimates the number of lying bouts and underestimates the time that cows spend lying down with respect to HOBO pendant G logger recording. The different sampling, editing and filtering methods between devices may contribute to these discrepancies. This system will be advantageous for the reliable, 24h/d automated recording of individual animals in a herd. This system reduces the difficulty of performing continuous measurements of behavior for a large number of animals over a prolonged period of time. In summary, the Pedometer Plus tag is likely a useful tool for the measurement of lying behavior in dairy cows. © 2013 Elsevier B.V.","Accelerometer technology; Behavior monitoring; Dairy cow; Lying; Validation","Animalia; Bos"
"Ruhil A.P., Mohanty T.K., Rao S.V.N., Lathwal S.S., Venkata Subramanian V.","Radio-frequency identification: A cost effective tool to improve livestock sector",2013,"Indian Journal of Animal Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884535740&partnerID=40&md5=d9704bd059affcb6fb7631d767fecb08","Animal identification has become necessary now-a-days in livestock management at global level due to outbreak of animal diseases like bovine spongiform encephalopathy (BSE) commonly known as mad cow disease, FMD and swine flu. Unique identification and tracking of livestock help in providing rapid and precise information about animals to take prompt action in controlling disease outbreak, ensuring quality livestock products for public health, mitigating the false insurance claims etc. In modern age, one of the important contributions of ICT in livestock sector is development of electronic tags for unique identification of animals by using RFID (radio-frequency identification) chips, which are cheap, unique and tamperproof. Through a magnetic reader one can get information about the animal, which includes date of birth, breed, milk yield, owner etc. Automatic identification of individual animal helps in improving the farm management practice and welfare of animals. Although RFID is being very widely used in many of the organised farms because of its unique advantages, it is not being recommended by any government agency. Once this chip (grain size) is implanted in the animal one can identify this animal anywhere in the country, thus reducing malpractices in the implementation of many government schemes.","Animal identification; RFID; Wireless sensor network",
"Hagevoort G.R., Douphrate D.I., Reynolds S.J.","A Review of Health and Safety Leadership and Managerial Practices on Modern Dairy Farms",2013,"Journal of Agromedicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880291717&doi=10.1080%2f1059924X.2013.796905&partnerID=40&md5=262609692dadee69d662b375dc047ee9","As modern dairy operations around the world expand, farmers are increasingly reliant on greater automation and larger numbers of hired labor to milk cows and perform other essential farm tasks. Dairy farming is among the most dangerous occupations, with high rates of injury, illness, and employee turnover. Lower education levels, illiteracy, and limited language proficiency increase the possibility of injury or death associated with higher risk occupations such as dairy. Sustaining a healthy, productive workforce is a critical component of risk management; however, many owners and managers have not received formal training in employee management or occupational health and safety. Optimal dairy farming management should address milk production that is sustainable and responsible from the animal welfare, social, economic, and environmental perspectives. Each of these aspects is interdependent with each other and with a sustainable, healthy, productive workforce. Very few studies address the effectiveness of risk management in the dairy industry. Studies suggest that labor management practices are a potential competitive advantage for dairy farms, but the connection with efficiency, productivity, and profitability has not been clearly demonstrated. Transformational leadership has been associated with improved safety climate and reduced incidence of injury, whereas passive leadership styles have opposite effects. There is a need to develop and evaluate the effectiveness of safety-specific transformational leadership among dairy owners and managers. A systematic approach to risk management should address worker health and safety as an integral component of production, food safety, and animal welfare. A successful program must address the cultural and linguistic barriers associated with immigrant workers. © 2013 Copyright Taylor and Francis Group, LLC.","Dairy; injury; leadership; management; safety","article; dairying; economics; environmental protection; human; leadership; methodology; migrant; occupational health; Conservation of Natural Resources; Dairying; Emigrants and Immigrants; Humans; Leadership; Occupational Health"
"Koene P., Ipema B.","Social networks and welfare in future animal management",2013,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897555710&doi=10.3390%2fani4010093&partnerID=40&md5=0f14dbc7ff8107f8e03a5c54132aba3b","It may become advantageous to keep human-managed animals in the social network groups to which they have adapted. Data concerning the social networks of farm animal species and their ancestors are scarce but essential to establishing the importance of a natural social network for farmed animal species. Social Network Analysis (SNA) facilitates the characterization of social networking at group, subgroup and individual levels. SNA is currently used for modeling the social behavior and management of wild animals and social welfare of zoo animals. It has been recognized for use with farm animals but has yet to be applied for management purposes. Currently, the main focus is on cattle, because in large groups (poultry), recording of individuals is expensive and the existence of social networks is uncertain due to on-farm restrictions. However, in many cases, a stable social network might be important to individual animal fitness, survival and welfare. For instance, when laying hens are not too densely housed, simple networks may be established. We describe here small social networks in horses, brown bears, laying hens and veal calves to illustrate the importance of measuring social networks among animals managed by humans. Emphasis is placed on the automatic measurement of identity, location, nearest neighbors and nearest neighbor distance for management purposes. It is concluded that social networks are important to the welfare of human-managed animal species and that welfare management based on automatic recordings will become available in the near future. © 2014 by the authors; licensee MDPI, Basel, Switzerland.","Animal management; Animal welfare; Approach-avoidance behavior; Bos taurus; Captive animals; Equus caballus; Gallus gallus domesticus; SNA; Social network analysis; Ursus arctos",
"Vandermeulen J., Decré W., Berckmans D., Exadaktylos V., Bahr C., Berckmans D.","The pig cough monitor: From research topic to commercial product",2013,"Precision Livestock Farming 2013 - Papers Presented at the 6th European Conference on Precision Livestock Farming, ECPLF 2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902449397&partnerID=40&md5=5d7dea00880dc1823600f6f6d118a5b3","Respiratory diseases are an important cause of mortality and decreased productivity in pigs. Manually checking pig cough occurrence is labour-intense, subjective and difficult to manage, especially in larger farms. An automatic pig cough monitor, that registers pig coughs 24/7, is therefore a valuable tool for the farm manager: it allows him to have an objective measure of pig cough occurrence throughout his entire farm. The pig cough monitor contributes to improved animal health and welfare, and aims at reducing the global use of antibiotics, by detecting respiratory problems in an early stage, as soon as first coughing symptoms are present. This paper has three contributions: First, it details the research trajectory that resulted in the SoundTalks pig cough monitor. In this research the properties of spontaneous coughing (due to an infection) and induced coughing (due to an air pollutant) are examined. Second, it discusses the pig cough monitor design and operating principle. Third, it presents our further validation strategy to assess product value for the farmer. For this end, forty fattening pig compartment are currently being equipped with pig cough monitor systems.","Antibiotics use; Early warning system; Monitoring applications; Pig respiratory disease; Sound analysis","Antibiotics; Health hazards; Pulmonary diseases; Research; Veterinary medicine; Commercial products; Early Warning System; Monitoring applications; Operating principles; Research trajectories; Respiratory problems; Sound analysis; Validation strategies; Mammals"
"Kashiha M., Bahr C., Haredasht S.A., Ott S., Moons C.P.H., Niewold T.A., Ödberg F.O., Berckmans D.","The automatic monitoring of pigs water use by cameras",2013,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871922206&doi=10.1016%2fj.compag.2012.09.015&partnerID=40&md5=48f54185a6b052ebc7eea44ad32f463c","Every year over 59. billion animals are slaughtered for worldwide food production. The increasing demand for animal products has made mass animal breeding more important than ever. Satisfying the needs of the market, farmers will have to use automatic tools to monitor the welfare and health of their animals since manual monitoring is expensive and time consuming. Literature has shown that water use of pigs relates to important variables such as inside temperature, food intake, food conversion, growth rate and health condition. So, water use might be an interesting indicator for automatic monitoring pigs' health or productivity status. Therefore, we tried to find a cheap and elegant way to monitor continuous water use in a group of pigs in a farm pen. This study comprised four groups of piglets, each group of ten animals in a pen. On average, in the beginning of experiments pigs had a weight of 27. kg and in the end they gained weight up to 40. kg. Using a water-meter for each pen, water use rate was measured and monitored minutely. The pig house was also equipped with Charge-coupled device (CCD) cameras. Each pen was monitored for 13. days using a camera which was installed above the pen to generate top-view images. There was a water outlet in the corner of each pen. Employing image processing algorithms, drink nipple visits were monitored automatically. Using data of a performed experiment comprising three weeks of data recordings, the relationship between water use and drink nipple visits was investigated. Results showed that by developing a data-based dynamic model of the visits to the drink nipple observed in videos, half-hourly water use could be estimated with an accuracy of 92%. © 2012 Elsevier B.V.","Drink nipple visits; Pig barn; Pig welfare monitoring; Transfer function modelling; Water use monitoring","Cameras; Experiments; Health; Image processing; Mammals; Animal products; Automatic monitoring; Automatic tools; Drink nipple visits; Food intake; Food production; Four-group; Function modelling; Health condition; Image processing algorithm; Inside temperature; Manual monitoring; Pig barn; Pig house; Water use; Water supply; animal welfare; automation; food production; growth rate; pig; transfer function; water use efficiency; Animalia; Suidae"
"Hogeveen H., Buma K.J., Jorritsma R.","Use and interpretation of mastitis alerts by farmers",2013,"Precision Livestock Farming 2013 - Papers Presented at the 6th European Conference on Precision Livestock Farming, ECPLF 2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902460855&partnerID=40&md5=d20431082de7b2ab0b95bd443bd6ba82","In order to study the behavior of farmers with an automatic milking system regarding the use of mastitis alert lists, seven farms were visited five times during 3 weeks. At the first visit, a generic questionnaire was held was held on the criteria farmers used for selecting cows on the alert list to be visually checked. During each visit, the farmers were questioned about the specific alerts on the alert list of that day. After this questioning, the milk of all four quarters of every cow on the alert list was visually checked for clinical mastitis and was checked for subclinical mastitis using the CMT test. Important criteria for farmers were, an alarming change in milk production, flakes and/or clots on the milk filter in combination with high electrical conductivity or a failed milking. Reasons for not checking alerts were: no flakes or clots on the milk filter, no change in milk production, cows that were repeatedly on the alert list or a lack of time. Nine percent of all (421) checked alerts had clinical mastitis, while 31 % of all alerts had subclinical mastitis. This means that a total of 40 % of all alerts could be associated with mastitis. The farmers did check 3 % of the alerts, of which 67 % (10 cases) had clinical mastitis. However, 74 % of the clinical mastitis that was associated with mastitis alerts of the mastitis detection system was not diagnosed by the farmer because of his own selection of cows to check. This can be the cause of the observed phenomenon that farms that switch to automatic milking, on average, do have worse udder health in terms of somatic cell count, but a lower incidence of clinical mastitis. The eventual consequences of this lack of detection of clinical mastitis on overall udder health, use of antibiotics, animal welfare and milk quality remain unknown.","Automatic milking; Farmers' behaviour; Interpretation; Mastitis alert list","Agriculture; Automatic milking; Clinical mastitis; Farmers' behaviour; High electrical conductivity; Interpretation; Mastitis alert list; Somatic cell count; Subclinical mastitis; Diseases"
"Vasseur E., Rushen J., Haley D.B., de Passillé A.M.","Sampling cows to assess lying time for on-farm animal welfare assessment",2012,"Journal of Dairy Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865325143&doi=10.3168%2fjds.2011-5176&partnerID=40&md5=d578993615354469b0de6974a129e6b7","The time that dairy cows spend lying down is an important measure of their welfare, and data loggers can be used to automatically monitor lying time on commercial farms. To determine how the number of days of sampling, parity, stage of lactation, and production level affect lying time, electronic data loggers were used to record lying time for 10 d consecutively, at 3 stages of lactation [early: when cows were at 10-40 d in milk (DIM), mid: 100-140 DIM, late: 200-240 DIM] of 96 Holstein cows in tiestalls (TS) and 127 in freestalls (FS). We calculated daily duration of lying, bout frequency, and mean bout duration. We observed complex interactions between parity and stage of lactation, which differed somewhat between tiestalls and freestalls. First-parity cows had higher bout frequency and shorter lying bouts than older cows but bout frequency decreased and mean bout duration increased as DIM increased. We found that individual cows were not consistent in time spent lying between early and mid lactation (Pearson coefficient, TS: r = 0.1, FS: r = 0.2), whereas cows seemed to be more consistent in time spent lying between mid and late lactation (TS: r = 0.7, FS: r = 0.3). For both TS and FS cows, daily milk production was significantly, but slightly negatively, correlated with lying time across the lactation (range, r: -0.2 to -0.4), whereas parity was slightly to moderately positively correlated with mean bout duration across the lactation (r: +0.2 to +0.6) and negatively with bout frequency (r: -0.2 to -0.5). To estimate how the duration of the time sample affected the estimates of lying time subsets of data subsets consisting of 1, 2, 3, 4, 5, 6, 7, 8, and 9 d per cow were created, and the relationship between the overall mean (based on 10 d) and the mean of each subset was tested by regression. For both TS and FS, lying time based on 4 d of sampling provided good estimates of the average 10-d estimate (90% of accuracy). Automated monitoring of lying time has potential as a measure of dairy cow welfare on commercial farms but cows differ greatly in lying time. To obtain a representative measure for the herd, it is necessary to sample cows based on their parity and stage of lactation but probably not milk production level. © 2012 American Dairy Science Association.","Dairy cow; Freestall; Lying time; Tiestall","animal; animal housing; animal welfare; article; body posture; cattle; dairy product; epidemiology; female; lactation; physiology; standard; time; Animal Welfare; Animals; Cattle; Dairy Products; Female; Housing, Animal; Lactation; Posture; Sampling Studies; Time Factors"
"Jacobs J.A., Siegford J.M.","Invited review: The impact of automatic milking systems on dairy cow management, behavior, health, and welfare",2012,"Journal of Dairy Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860234530&doi=10.3168%2fjds.2011-4943&partnerID=40&md5=c0bbd9c2a7b8685378e467796af68e8b","Over the last 100 yr, the dairy industry has incorporated technology to maximize yield and profit. Pressure to maximize efficiency and lower inputs has resulted in novel approaches to managing and milking dairy herds, including implementation of automatic milking systems (AMS) to reduce labor associated with milking. Although AMS have been used for almost 20 yr in Europe, they have only recently become more popular in North America. Automatic milking systems have the potential to increase milk production by up to 12%, decrease labor by as much as 18%, and simultaneously improve dairy cow welfare by allowing cows to choose when to be milked. However, producers using AMS may not fully realize these anticipated benefits for a variety of reasons. For example, producers may not see a reduction in labor because some cows do not milk voluntarily or because they have not fully or efficiently incorporated the AMS into their management routines. Following the introduction of AMS on the market in the 1990s, research has been conducted examining AMS systems versus conventional parlors focusing primarily on cow health, milk yield, and milk quality, as well as on some of the economic and social factors related to AMS adoption. Additionally, because AMS rely on cows milking themselves voluntarily, research has also been conducted on the behavior of cows in AMS facilities, with particular attention paid to cow traffic around AMS, cow use of AMS, and cows' motivation to enter the milking stall. However, the sometimes contradictory findings resulting from different studies on the same aspect of AMS suggest that differences in management and farm-level variables may be more important to AMS efficiency and milk production than features of the milking system itself. Furthermore, some of the recommendations that have been made regarding AMS facility design and management should be scientifically tested to demonstrate their validity, as not all may work as intended. As updated AMS designs, such as the automatic rotary milking parlor, continue to be introduced to the dairy industry, research must continue to be conducted on AMS to understand the causes and consequences of differences between milking systems as well as the impacts of the different facilities and management systems that surround them on dairy cow behavior, health, and welfare. © 2012 American Dairy Science Association.","Automatic milking system; Behavior; Health; Robotic milking machine","animal; animal behavior; animal welfare; cattle; cattle disease; dairying; feeding behavior; female; instrumentation; lactation; methodology; physiological stress; review; Animal Welfare; Animals; Behavior, Animal; Cattle; Cattle Diseases; Dairying; Feeding Behavior; Female; Lactation; Stress, Physiological"
"Christensen T., Lawrence A., Lund M., Stott A., Sandøe P.","How can economists help to improve animal welfare?",2012,"Animal Welfare","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860316563&doi=10.7120%2f096272812X13345905673449&partnerID=40&md5=c6c56f3b81baaffb15d799ba2bdb8e3d","To-date, the dominant approach to improving farm animal welfare has consisted of a combination of voluntary improvements undertaken by farmers and the tightening of legal requirements. However, history suggests that there is a limit to the improvements capable of being secured by this approach. In this paper, it is argued that economic principles can and should have an important role when new, market-driven and other approaches are set up to improve farm animal welfare. The paper focuses on two ways in which economic principles can improve analyses of animal welfare. The first is by helping to define priorities as to which aspects of animal welfare should be promoted. Here, economic approaches can be used to capture and synthesise the perspectives of all the stakeholders, including the animals, in a transparent and systematic way. The second way is by helping to ensure that incentives are set up in the right way. Where the benefits and costs of improving animal welfare are initially distributed unevenly across stakeholders so that a socially desirable situation will not develop automatically, or be implemented, suitable economic principles may help to create incentives which correct this situation. Thus, if society is to achieve its goal of improving animal welfare, scholars from different disciplines should collaborate in identifying animal needs, assessing stakeholder preferences, making priorities transparent and providing incentives that make solutions realistically attainable. © 2012 Universities Federation for Animal Welfare.","Animal welfare; Economics; Incentives; Priorities; Stakeholders; Transparency","animal housing; animal welfare; cost; dairy cattle; Denmark; economic aspect; farm animal; human; nonhuman; personnel management; public-private partnership; review; sow (swine); Animalia"
"Oudshoorn F.W., Kristensen T., Van Der Zijpp A.J., Boer I.J.M.D.","Sustainability evaluation of automatic and conventional milking systems on organic dairy farms in Denmark",2012,"NJAS - Wageningen Journal of Life Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860708194&doi=10.1016%2fj.njas.2011.05.003&partnerID=40&md5=77cd09e8909284ee505dceb3e0624dd2","Organic dairy farmers in Denmark currently are implementing automatic milking systems (AMS) to save labour costs. As organic agriculture aims at sustainable production, the introduction of a new technology such as AMS should be evaluated regarding its economic viability, environmental impact, and social acceptability, i.e., its contribution to sustainable development. The objective of this research, therefore, was to evaluate sustainability of AMS use on organic dairy farms in Denmark, by comparing results of a set of sustainability indicators for nine farms using AMS with nine farms using conventional milking systems (CMS). Sustainability indicators were quantified for economic performance of the farm, on-farm eutrophication, on-farm biodiversity, animal welfare (including health), grazing time, milk composition and labour time. Milk yield per cow per year was higher for AMS farms (9021 kg energy corrected milk [ECM] per cow per year) than for CMS farms (7664 kg ECM), but did not result in a higher net profit or gross margin per cow for AMS farms. Nitrogen surplus per hectare of available land was higher for AMS farms (110 kg N ha -1) than for CMS farms (66 kg N ha -1). This difference was not due to the use of AMS but was caused by a higher export of manure by the CMS farms. The number of veterinary treatments per cow per year was unaffected by AMS use, but culling rate was higher for the AMS farms (38%) than for the CMS farms (32%). There was no difference between the AMS and CMS farms in milk composition indicators such as somatic cell count, clostridium spores, and urea. The acid degree value (ADV), measuring free fatty acids (FFA) in the milk, was higher in the milk from the AMS farms (0.78 meq l -l) compared with the CMS farms (0.49 meq l -l). Labour time measured in hours of work per dairy cow per day, was only half for the AMS compared with the CMS users; i.e., 2.3 min per cow per day. Grass intake by grazing as percentage of total feed intake was reduced by AMS (5.1 kg DM per cow per day for the AMS farms against 6.8 kg DM per cow per day for the CMS farms). From this quantification of selected sustainability indicators it can be concluded that organic dairy farms using AMS, in spite of the substantial decrease in grazing time, show the potential of economic and environmental sustainable development within the range of herd sizes investigated (65-157 cows per farm). Even though the lower number of grazing hours per cow per year on the AMS farms did not affect indicator scores for animal health or milk quality, this reduction in grazing hours might be a problem for consumers to accept AMS use. © 2011 Royal Netherlands Society for Agricultural Sciences.","Automatic milking system; Grazing; Organic dairy farming; Sustainability indicators","advanced technology; animal welfare; bioindicator; chemical composition; dairy farming; environmental impact; fatty acid; food intake; grazing management; milk; milk production; nitrogen; organic farming; research work; sustainability; sustainable development; Denmark; Animalia; Bacteria (microorganisms); Bos; Clostridium"
"Maertens W., Vangeyte J., Baert J., Jantuan A., Mertens K.C., De Campeneere S., Pluk A., Opsomer G., Van Weyenberg S., Van Nuffel A.","Development of a real time cow gait tracking and analysing tool to assess lameness using a pressure sensitive walkway: The GAITWISE system",2011,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051785204&doi=10.1016%2fj.biosystemseng.2011.06.003&partnerID=40&md5=13ee2b12bf3a352363df99bf5c17046f","Cattle lameness causes considerable animal welfare problems and negatively affects the farm economy. Gait scoring techniques and claw health reports are commonly used for research and surveys, but few daily management solutions exist to monitor gait parameters from individual cows within a herd. A tool to automate and process the measurement of spatiotemporal kinematic and force variables was developed using a pressure sensitive walkway, commercial farm infrastructure and management tools. A fully automatic setup on ILVO's experimental farm measures and analyses the gait of each cow that exits the milking parlour by registration of 20 basic kinematic gait variables. Based on this variable set, a wide range of typical gait parameters such as triple support time, abduction, etc. can be calculated. This paper presents some practical results and considerations related to this system of automated gait analysis. A first validation of the acquired variables shows that the Gaitwise system is capable of clustering observations in relation to the observer score with an overall sensitivity of 76-90% and specificity of 86-100%. Variables of asymmetry and speed seem most promising for further research on the detection of lameness.For future reference, the resulting cow gait variables will be stored for time series analysis to detect changes in individual cow walking behaviour in relation to any source (claw lesions, gestation stage, etc.). Such measurements could provide valuable information for management, veterinary check-ups and further research for automatic lameness detection in cattle. © 2011 IAgrE.",,"Kinematics; Animal welfare; Commercial farms; Gait parameters; Gait tracking; Lameness detection; Management tool; Pressure sensitive; Scoring techniques; Time series analysis; Animalia; Bos"
"Blokhuis H.J., Veissier I., Miele M., Jones B.","The welfare quality® project and beyond: Safeguarding farm animal well-being",2010,"Acta Agriculturae Scandinavica A: Animal Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958549156&doi=10.1080%2f09064702.2010.523480&partnerID=40&md5=5c92e2f1aaffcf402d4feed6384ccf8d","Welfare Quality® was the largest ever European research project on animal welfare. Here, we briefly describe some major achievements of Welfare Quality® and identify future research priorities, potential strategies and organisational structures to build on the outcomes. Achievements include: definition of principles and criteria of good welfare; development of standardised, primarily animal-based measures for each welfare criterion and their integration in an overall assessment model. Since Welfare Quality® could not answer all the questions we recommend: (1) Continued development and refinement of the assessment systems and extension to new species. (2) The development of automatic measures of welfare to reduce the duration of the assessment while still retaining its holistic nature. (3) Exploration of potential implementation strategies across food chain actors. (4) Establishment of an independent body to manage and update the assessment and information systems, support their implementation and inform and engage stakeholders. © 2010 Taylor & Francis.","Animal welfare; Information system; Policy recommendations; Public involvement; Welfare assessment; Welfare improvement","Animalia"
"Dawkins M.S., Lee H.-j., Waitt C.D., Roberts S.J.","Optical flow patterns in broiler chicken flocks as automated measures of behaviour and gait",2009,"Applied Animal Behaviour Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349093258&doi=10.1016%2fj.applanim.2009.04.009&partnerID=40&md5=4474499b19bd117845f96f66773d5df4","The aim of this study was to test the hypothesis that valuable on-farm outcome measures of broiler (meat) chicken welfare can be derived from optical flow statistics of flock movements recorded on video or CCTV inside commercial broiler houses. 'Optical flow' describes the velocity of image motion across an eye or camera and statistical patterns can be derived automatically and continuously throughout the life of a flock. We provide descriptive statistics (mean, variance, skewness and kurtosis) of optical flow of 10 intensively housed commercial broiler flocks between the ages of 32 and 35 days. There were no significant correlations between any of these measures and flock mortality. However, all four measures were correlated significantly with the % of birds in a house showing poor walking (high gait scores). Furthermore, these gait scores were highly negatively correlated with the % of time chickens spent walking and with their stride rate (no. of strides/min), as measured by focal behaviour analysis of individual birds from the same video records. The results suggest that optical flow measures have the potential to be used as an adjunct or even a substitute for gait scoring on commercial farms with the added advantage that the measurements could be made continuously throughout the life of a flock, are fully automated, completely non-invasive and non-intrusive and do not involve the biosecurity risk of having people visiting different farms to carry out gait scoring. The correlations between gait scores and optical flow also suggest that gait scoring itself has an objective basis. © 2009 Elsevier B.V. All rights reserved.","Chicken welfare; Optical flow; Video analysis","animal welfare; automation; hypothesis testing; mortality; poultry; Aves; Gallus gallus"
"Cornou C.","Automation systems for farm animals: Potential impacts on the human-animal relationship and on animal welfare",2009,"Anthrozoos","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68849101360&doi=10.2752%2f175303709X457568&partnerID=40&md5=5c4d730156134c14123604b3f08fa012","This article discusses ethical issues raised by automation systems in animal farming. These systems automatically collect various kinds of information about an animal and allow the farmer to monitor it remotely. It is argued that the relationship between the farmer and the individual animal is becoming increasingly distant and impoverished. Although this may protect the animal from some negative interactions, it is less clear whether use of these systems will lead to an increase in positive interactions of the kind beneficial for animal welfare. Furthermore, the measurement of specific parameters replaces observation of the animal as a whole, which may affect the perception of the animal. As automation systems replace traditional tasks, the role of the farmer is changing drastically. This may lead to deskilling in the farmer, which in turn may affect animal welfare. The value of automation systems in increasing productivity is clear; however, this paper questions the extent to which these systems can be used to enhance animal welfare. It is argued that ethically acceptable development of automation systems for farm animals can only be achieved if these systems prove to be beneficial in respect of animal welfare. © ISAZ 2009.","Animal welfare; Automation systems; Ethics; Human-animal relationship","animal welfare; automation; ethics; human behavior; Animalia"
"Sørensen J.T., Rousing T., Møller S.H., Bonde M., Hegelund L.","On-farm welfare assessment systems: What are the recording costs?",2007,"Animal Welfare","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249046734&partnerID=40&md5=18a9bcbb7c92aad6de4a0017e338347c","To illustrate that different approaches lead to different costs a cost calculation on four different welfare assessment systems for four different animal species has been carried out; an integrated pig herd (450 sows), a dairy cattle herd with automatic milking (90 cows), an organic egg production system (3000 layers) and a mink farm (1000 mink). We calculated the cost to be: €375 per annum for the mink farm and €2205, €2430 and €2435 for the egg production system, the AMS dairy herd and the integrated pig farm, respectively. The costs can be reduced by: reducing the number of indicators and/or the recording frequency, reducing sample sizes, more intensive use of existing data and by exchanging external for internal recordings. © 2007 Universities Federation for Animal Welfare.","Animal welfare; Labour costs; On-farm welfare assessment systems; Recordings","animal welfare; automation; cattle farming; conference paper; cost minimization analysis; cost utility analysis; dairy cattle; egg production; herd; information processing; milk ejection; milk production; mink; pig farming; recording; sample size; Animalia; Bos; Mustela; Suidae"
