Authors,Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
"Bonora F., Tassinari P., Torreggiani D., Benni S.","An innovative mathematical approach for a highly informative treatment of automatic milking system datasets: Development and testing of enhanced clustering models",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060599946&partnerID=40&md5=9e6231c7602a04e5275d70551af34238","New devices and studies have exponentially increased the amount of data available on modern farms. Farmers need to convert this data into useful, immediate and practical information for farm management and animal welfare. Therefore, in recent years many mathematical models already used in other fields, such as neural networks, image processing, regressions and clustering, have been applied to precision livestock farming. The goal of this study was to develop a clustering method for herd characterisation on dairy farms. Specifically, a cluster-graph approach was applied to a dataset collected through the automatic milking system (AMS) of an Italian dairy farm and containing real-time information for each cow: daily milking frequency, activity, parity, weight, milking frequency, and days of lactation. The clusters were updated every month within the study time span to reflect changes in animal conditions. The results represent a scientific method of transforming the amount of data available on the farm into user-friendly and highly informative data representations, such as graphs and plots, which can provide farmers with valid herd management support, particularly in terms of time and cost optimisation. By comparing subgroups for every single month, clustering can help farmers to take the most appropriate action promptly in order to increase animal welfare and productivity. Integration of the dataset into other farms through new devices and insights is planned in order to further refine the model. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Cluster analysis; Graph theory; Herd characterization; Precision livestock farming","Animals; Cluster analysis; Graph theory; Image processing; Metadata; Clustering methods; Data representations; Development and testing; Management support; Mathematical approach; Precision livestock farming; Real-time information; Scientific method; Farms"
"Liakos K., Moustakidis S., Tsiotra G., Bartzanas T., Bochtis D., Parisses C.","Machine learning based computational analysis method for cattle lameness prediction",2017,"CEUR Workshop Proceedings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040364687&partnerID=40&md5=00e9c3e48df42482ec92143b9d4e3e8e","A significant problem that the systematic cattle farming is facing and the science of Livestock Precision Farming is trying to solve, is the identification of lameness in cattle. The aim of this research is to present a novel integrated computational analysis for lameness prediction based on machine learning methods. The new algorithm was tested on data sets of healthy and unhealthy cattle. The new computational analysis uses four features: «steps per day» (dimensionless), «overall walking per day» (m), «lying per day» (min) and «eating per day» (min). The aim of these four features was to help the algorithm to separate the samples, in the best possible way. The result which was obtained was encouraging since the algorithm can identify equally well the positive samples (healthy cattle) and the negative samples (cattle suffering from lameness). Copyright © 2017 for this paper by its author","ANN; Cattle; Lameness; LIBSVM; Random Forest","Agriculture; Artificial intelligence; Computational methods; Decision trees; Cattle; Computational analysis; Lameness; LIBSVM; Negative samples; Precision farming; Prediction-based; Random forests; Learning systems"
"Barnes B.L., Keshwani D.R., Brown-Brandl T.M.","Deployment and evaluation of an active RFID tracking system for finishing pigs",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060621620&partnerID=40&md5=1a90dc72900123fe9fcead7f7082aaa5","Modern swine facilities were developed mainly based on logistics of feeding and moving animals. In recent years, the public has become increasingly concerned about animal care and well-being. A better understanding of the animal space utilization in current facilities could lead to improved facility design and better animal well-being. This study was conducted to determine whether an active RFID tag tracking system could accurately provide animal locomotion data on an individual animal basis. The system is composed of four sensors, located in the corners of a swine pen, and compact tags, which attach to the animals and transmit a signal. The sensors use the tag signals to determine 3-D positions in real-time. A data acquisition system was developed to capture raw data from the system software into a database for analysis. A single-location test was performed with 34 tags placed in close proximity to a known location, followed by three trials of a second test with 34 tags randomly arranged in a 1-meter by 1-meter grid across the pen. Results from the single-location test were relatively consistent with the manufacturer’s claim of 15-cm accuracy. Error was higher in the grid test, particularly in the Z-direction. The system was used to track four pigs for a period of two days, with visual data analysis showing 84.4% tracking accuracy. Further work revealed that the system is prone to generate large, random jumps in the data that need to be filtered if the desired use is for instantaneous measurements. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Precision Livestock Farming; Precision Livestock Management; RFID; Swine; Ubisense","Data acquisition; Location; Mammals; Radio frequency identification (RFID); Tracking (position); Animal locomotion; Data acquisition system; Instantaneous measurement; Precision livestock farming; Swine; Tracking accuracy; Ubisense; Visual data analysis; Agriculture"
"Berckmans D.","General introduction to precision livestock farming",2017,"Animal Frontiers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025133023&doi=10.2527%2faf.2017.0102&partnerID=40&md5=d2ad5f883d4f9b055b18710ad118b2af","Many people in several countries worldwide, particularly in Asia, India, and South America, are getting more financial possibilities to buy animal protein. This fact, combined with the changing diets of these people in those countries, will result in an increase of the worldwide demand for animal products (meat, eggs, and milk) of 70% by 2050. Consequently, the number of livestock is increasing, while at the same time, the number of farmers is decreasing. This results in much bigger herds per farmer. It has become impossible for farmers to follow all of their animals in a reliable way in such big groups. At the same time, several issues must be solved now in the livestock sector, such as monitoring animal health and welfare, reducing the environmental impact, and assuring the productivity of the process. Precision livestock farming (PLF) aims to offer a real-time monitoring and managing system for farmers. This is fundamentally different from other approaches that tried to monitor the animal welfare by human experts scoring animal-based indicators. These methods do not improve the life of the animal under consideration. It is nice to detect a problem after an animal has arrived at the slaughterhouse, but it is much better to detect a problem while the animal is being reared and to take immediate management action. The idea of PLF is to provide a real-time warning when something goes wrong so that immediate action can be taken by the farmer to solve the problem. To bring PLF technology further into field application, increased development and testing of PLF technologies is required in real farms to implement reliable solutions. To further develop and introduce such supporting management PLF systems, some basic principles must be respected. © Berckmans.","General introduction to PLF; Principles of PLF",
"Trogh J., Plets D., Martens L., Joseph W.","Bluetooth low energy based location tracking for livestock monitoring",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058830400&partnerID=40&md5=f6e54b92e4b4f3ff72b967ad98266f06","This paper proposes a location tracking system to monitor livestock behaviour which provides useful information about their health and welfare. In the proposed approach, Bluetooth Low Energy (BLE) nodes are used to track dairy cows while a self-organizing multi-hop mesh network collects the data. This data is processed with an advanced tracking algorithm that copes with signal fading and body shadowing. The experimental validation is conducted in a barn with dairy cows over the course of three days and the presented results are verified with video data from a closed-circuit television (CCTV) system. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Bluetooth Low Energy; Health Monitoring; Location Tracking; Received Signal Strength Indicator","Bluetooth; Location; Low power electronics; Tracking (position); Bluetooth low energies (BLE); Bluetooth low energies (BTLE); Closed circuit television; Experimental validations; Health monitoring; Location tracking systems; Multi-hop mesh networks; Received signal strength indicators; Agriculture"
"Sloth K.H., Coletti C., Peña Fernández A., Bossen D., Tullo E., Fontana I., Guarino M.","Effects of frequent feed pushes of mixed feed on feeding behaviour, feed intake, and milk production in an AMS herd",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060583976&partnerID=40&md5=9aa5a1cf7955e0f16e229555c4da1a91","Precision Livestock Farming offers new technologies to substitute man hours spent on feeding management in intensive dairy farming, including automated feed pusher robots. Value of the technology may be more than just labour replacing if it creates increased feeding activity leading to higher feed intake and milk production. A trial was set up in a commercial dairy herd with an automatic milking system (AMS). The experimental treatments in terms of three versus ten feed pushes per day were performed twice in one large group of lactating dairy cows during July-August 2015. Mixed models were used to evaluate the effect of the applied feed pushing frequencies on three feed event-based feeding behaviours and three meal-based feeding behaviours, dry matter and energy intake, daily milk yield and milking attendance. Results from this study could not support increasing number of feed pushes in this herd in order to improve production as ten feed pushes did not as expected increase feeding activity of the cows. Instead it resulted in significantly longer duration of feed events, fewer meals and less total meal time compared to three feed pushes per day. Furthermore, feed intake and daily milk yield were significantly lower during experimental periods with ten feed pushes. Parity, days in milk and repetition included as fixed effects in the mixed models all proved to be important factors for the response variables. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Automatic feed pushing; Feed intake; Feeding behaviour; Milk attendance; Milk yield; Real-Time-Location-System","Agriculture; Feeding; Automatic feeds; Feed intake; Milk attendance; Milk yield; Real time location systems; Dairies"
"Kim J., Kim R., Lee I.-B.","Development of a VR simulator for educating swine farmers using open-source CFD",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060564986&partnerID=40&md5=9dc9ad5488e8c642547c25ad8f982eff","Although the livestock industry in Korea has developed greatly in recent years, many problems have occurred in terms of maintaining an optimum micro-climate in livestock buildings. In particular, many consultants and farmers have easily misunderstood the ventilation efficiency and internal airflow distribution and wrong judgments have therefore been made. The air flow is the main mechanism of internal environmental distribution for gas, temperature, humidity and dusts; however, as is well known, the airflow is invisible and difficult to predict and measure. Therefore, it is essential to develop training materials to enable farmers to recognize the micro-climate visually. In this study, an aerodynamic approach was adopted using CFD (computational fluid dynamics) in combination with VR (virtual reality) technology. First, a number of research papers, reports, journals and publications on the livestock industry were reviewed to find representative problems in swine houses during the hot and cold seasons in Korea. Open-source CFD, non-commercial software, was then used to compute selected problems and their solutions. The design of the livestock house models was based on the 2009 Korean Standard for swine houses. These CFD computed results, such as air flow, temperature, humidity and gas, were applied to a VR simulator for educating swine farmers. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","CFD; Livestock; Micro-climate; Virtual reality (VR)","Air; Computational fluid dynamics; Houses; Open source software; Open systems; Virtual reality; CFD (computational fluid dynamics); Commercial software; Environmental distribution; Livestock; Livestock buildings; Micro-climate; Training material; Ventilation efficiency; Agriculture"
"Fang P., Wang H., Chen X., Kong D., Jin N., Duan E., Qi Z.","A review on identifying and monitoring technology for individual hen information",2017,"2017 ASABE Annual International Meeting","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035316545&doi=10.13031%2faim.201700253&partnerID=40&md5=8aab0e7a567b03ad0d2fe63717aca223","The information of an individual laying hen mainly includes body temperature, weight, production performance, and behavior information. All these data can be used to analyze the hen's physical and psychological conditions. The temperature information is a significant reference when it is used to diagnose hen diseases; the weight information can be used to measure the growth situation of hens; and the animal behavior is an important index for evaluation animal welfare. These parameters are the basis of precision feeding and intelligent farming. Now in China, the work of data acquisition and monitoring mainly relies on manual observation and measurement, which has shortages of strong subjectivity and time-consuming. Therefore, accurate and efficient monitoring technologies are in urgent needed. In this paper, the current studies and applications of some key technologies are discussed, including individual temperature monitoring, weight monitoring, egg weight monitoring, egg production time monitoring and behavior monitoring. Other technologies used in livestock farming, like the estrus monitoring and delivery monitoring, are also mentioned. The research direction of the intelligent farming for laying hens in the future is put forward.","Identification technology; Intelligent farming; Laying hens; Monitoring technology","Agriculture; Animals; Data acquisition; Identification technology; Intelligent farming; Laying hens; Monitoring technologies; Observation and measurement; Production performance; Temperature information; Temperature monitoring; Monitoring"
"Silberberg M., Meunier B., Veissier I., Mialon M.-M.","Continuous monitoring of cow activity to detect sub-acute ruminal acidosis (SARA)",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060616085&partnerID=40&md5=ec4c04adbd2862ec5f327deb72c48661","Subacute ruminal acidosis (SARA) is a digestive disorder induced by an overload of rapidly fermentable carbohydrates and is characterised by intermittent drops in rumen pH. SARA is related to poor animal welfare and causes behavioural changes: animals are less active, eat less and spend more time lying. Real-time locating systems and activity measurements could be of great interest in detecting cows which exhibit behavioural modifications related to SARA. We investigated whether an activity monitoring system (CowView, GEA, Germany) based on cow location in the barn can detect an experimentally induced SARA episode. Cow activity was inferred from the cow’s location (eating if near the feeding table, resting if in cubicles, etc.). After an adaptation period on a production diet containing 10% starch, 14 cows (SARA group) were challenged for 15 days with an acidogenic production diet containing 30% starch, before resuming their initial diet. Another 14 cows were maintained on the initial diet throughout the experiment (control group). All 28 cows were monitored with a rumen bolus which measured pH continuously. During the SARA challenge, rumen pH changed and the cows’ activity levels changed drastically. Compared to the controls, SARA cows were significantly less active after morning feeding, and spent more time resting and licking salt blocks during the day. Monitoring systems based on cow activity or their location may thus be useful for detecting cows undergoing SARA episodes. Specific algorithms based on cow behaviour modification have yet to be developed and implemented in precision livestock farming systems which can adequately detect SARA and help farmers to maintain good welfare in dairy cows. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","CowView; Monitoring; RTLS; Rumen pH bolus; SARA; Welfare","Agriculture; Animals; Location; Real time systems; Starch; CowView; RTLS; Rumen pH bolus; SARA; Welfare; Monitoring"
"Carpentier L., Norton T., Berckmans D., Fontana I., Guarino M., Vranken E., Berckmans D.","Frequency analysis of vocalisations to monitor broiler chicken production performance in real-life farm conditions",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060569870&partnerID=40&md5=36e172b9b77f133d1a72d4af25fbecd1","In today's broiler houses, birds are reared in large groups, with up to 50,000 often together in one house. Supervising all these animals is difficult or even impossible for the farmer. Sensors like microphones can help the farmer by continuously monitoring the productivity of the animals and raising early alarms in the case abnormalities in the house. As regards linking sound to production performance, recent studies indicate that there is an inverse relation between the peak frequency of animal sounds and their weight. This study aims to monitor the frequencies of the vocalisations in a broiler house and compare these to the weight evolution of the chickens. The resulting curves compare different production cycles with the aim to provide the farmer with a tool to compare the performance of the current and previous production cycles. Pre-processing was performed by filtering the data in order to remove the machinery noise. After this the median frequency was extracted from the data. It was found that between day 3 and 25, there was a clear difference in frequency values between a production cycle with heavier birds (lower frequency values) and a production cycle with lighter birds (higher frequency values). Based on these results, there is an indication that the method developed has potential to differentiate between light and heavy flocks in a commercial broiler house. Comparing the different batches using the developed approach can help the farmer to distinguish a good and a bad production cycle early and assist the farmer in adapting his management practice. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Bioacoustics; Precision livestock farming; Signal processing; Spectral analysis","Bioacoustics; Birds; Houses; Inverse problems; Machinery; Signal processing; Spectrum analysis; Frequency Analysis; Higher frequencies; Inverse relations; Lower frequencies; Management practices; Peak frequencies; Precision livestock farming; Production performance; Agriculture"
"Fontana I., Tullo E., Carpentier L., Berckmans D., Butterworth A., Vranken E., Norton T., Berckmans D., Guarino M.","Sound analysis to model weight of broiler chickens",2017,"Poultry Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032659467&doi=10.3382%2fps%2fpex215&partnerID=40&md5=4726e04ca671fd21f404ca5f3e21da27","The pattern of body weight gain during the commercial growing of broiler chickens is important to understand growth and feed conversion ratio of each flock.The application of sound analysis techniques has been widely studied to measure and analyze the amplitude and frequency of animal sounds. Previous studies have shown a significant correlation (P ≤ 0.001) between the frequency of vocalization and the age and weight of broilers. Therefore, the aim of this study was to identify and validate a model that describes the growth rate of broiler chickens based on the peak frequency of their vocalizations and to explore the possibility to develop a tool capable of automatically detecting the growth of the chickens based on the frequency of their vocalizations during the production cycle. It is part of an overall goal to develop a Precision Livestock Farming tool that assists farmers in monitoring the growth of broiler chickens during the production cycle. In the present study, sounds and body weight were continuously recorded in an intensive broiler farm during 5 production cycles. For each cycle the peak frequencies of the chicken vocalizations were used to estimate the weight and then they were compared with the observed weight of the birds automatically measured using on farm automated weighing devices. No significant difference is shown between expected and observed weights along the entire production cycles; this trend was confirmed by the correlation coefficient between expected and observed weights (r = 96%, P value ≤ 0.001). The identified model used to predict the weight as a function of the peak frequency confirmed that bird weight might be predicted by the frequency analysis of the sounds emitted at farm level. Even if the precision of the weighing method based on sounds investigated in this study has to be improved, it gives a reasonable indication regarding the growth of broilers opening a new scenario in monitoring systems in broiler houses. © 2017 Poultry Science Association Inc.","Broiler; Precision Livestock Farming; Sound analysis; Vocalization; Weight","animal; animal husbandry; body weight gain; chicken; growth, development and aging; physiology; procedures; theoretical model; validation study; vocalization; Animal Husbandry; Animals; Chickens; Models, Theoretical; Vocalization, Animal; Weight Gain"
"Hartung J., Banhazi T., Vranken E., Guarino M.","European farmers' experiences with precision livestock farming systems",2017,"Animal Frontiers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051388421&doi=10.2527%2faf.2017.0107&partnerID=40&md5=392a5dcbf53193adb70ce0d35b303446","In the public debate about modern animal production methods, the voice of the farmer is rarely heard. Little is known about the daily work and economic pressure the single farmer is exposed to and what he thinks and feels about the increasingly complex production systems with demanding new control and monitoring technologies such as PLF. In a limited survey based on 21 farm visits (nine pig, five broiler, and seven dairy farms) in 10 EU countries, the knowledge of farmers on options and opportunities of precision livestock farming (PLF) technologies in modern animal production systems was investigated. The farmers were asked by personal free-format interviews face to face on their farms. Most pig and poultry farms were visited in 2014, just after the installation of the PLF technology in the farms and 2016 again after 2 yr of experience. The dairy farms could be visited only once in 2016. All farmers who get sufficient support from the providers developed a positive to very positive attitude to the real-time monitoring PLF systems. This applies for pig, broiler, and cow farms. Broiler farmers were more open to PLF than pig farmers. All farmers emphasized with few exceptions that the personal contact to the animals cannot be replaced by video cameras, but the PLF systems can be of great help in daily life. They enable the farmer to recognize problems significantly earlier than with conventional methods. These techniques are not only helpful and animal friendly, they may also assist to bridge the presently existing gap between producers and consumers by transparency of production. Drawbacks are the relative high prices for PLF equipment, sometimes poor maintenance service by the delivering companies, and the lack of broader experience with the systems in practice. Although one farmer responded after 2 yr of experience with his PLF system that he would not miss it anymore and that he understands his animals much better since he uses PLF monitoring, there is an urgent need for more and wider experiences. It is recommended to further test and develop PLF technologies in demonstration farms under practical conditions. It seems that PLF technologies can play an important role in the development of a future-oriented, sustainable, animal-friendly, and efficient livestock production with healthy animals. © Hartung, Banhazi, Vranken, and Guarino.",,
"Arcidiacono C., Porto S.M.C., Mancino M., Valenti F., Cascone G.","New open-source software tools using accelerometer data for the discrimination of cow behavioural activities in free-stall barns",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060630185&partnerID=40&md5=004e3ec31a0275e2b627f9b0b773eab9","Among the automated systems used to monitor animal behaviour in real time, those based on wearable inertial sensors are widely used for dairy cows housed in free-stall barns. However, the technical specifications of these systems and the code of the implemented algorithms are seldom included in the literature. The overall aim of this study was to fill these gaps by proposing new open-source software tools, i.e. an algorithm and a classifier, to be adopted in a low-cost automated monitoring system based on accelerometers for discriminating dairy cow behavioural activities. Firstly, a novel algorithm characterised by a linear computational time was used for real-time monitoring and analysis of walking behaviour. An innovative classifier was then proposed to detect cow feeding and standing behavioural activities. Both these software tools were based on statistically defined thresholds computed from accelerometer data acquired during the animals’ daily routine by a new data acquisition system operating with a sampling frequency of 4 Hz. It required simple installation into the building and did not need any preliminary calibration. In this study, an overall algorithm for the recognition of dairy cows’ behavioural activities (i.e., lying, standing, walking, and feeding) was also proposed. With regard to the accuracy of the algorithm for walking, the total error was 9.5% and the relative measurement error ranged between 2.4% and 4.8%. The misclassification rate of the algorithm, which discriminates feeding from standing, was 5.56%. Testing of the whole algorithm for cow behaviour recognition showed relatively lower performance in discrimination of standing from walking. The performance of the data acquisition system was evaluated by the stored data index which achieved 83%. The application of the proposed tools allowed cow behaviour recognition with a high level of accuracy, using low-cost devices and open-source software. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Cow behaviour; Dairy farming; Precision livestock farming; Wearable sensors","Accelerometers; Animals; Application programs; Automation; Behavioral research; Classification (of information); Costs; Data acquisition; Farm buildings; Feeding; Monitoring; Open Data; Open systems; Real time systems; Walking aids; Wearable sensors; Automated monitoring systems; Behaviour recognition; Cow behaviour; Dairy farming; Data acquisition system; Misclassification rates; Precision livestock farming; Technical specifications; Open source software"
"Ayastuy Rodriguez A., Record P., Kenyon F.","Novel activity monitoring system based on smart collar and variational Bayesian learning of multivariate autoregressive hidden Markov models",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060616365&partnerID=40&md5=c00d526bdd66c7e92918b9ab4c5ebe6f","Current demographic trends push livestock production toward more intensive farming while reducing environmental impact and maintaining a high grade of animal welfare. Under this new scenario, farmers need to be provided with tools to manage their farm more efficiently. Currently the health status of small ruminants is monitored by farmers using mostly visual inspection however this become ineffective for larger stock numbers. This piece of work presents a new machine learning algorithm based on autoregressive hidden Markov model to analyse triaxial accelerometer data to classify sheep behavioural patterns. The algorithm creates a model of animal’s activity directly from raw data from the sensors and was specifically design for running on embedded devices. This approach allows the model, when used on the initial healthy animal, to be automatically tuned for each individual which subsequently provides a normal reference for abnormal detection. Finally, a set of experiments were performed where a sheep was fitted with the collar prototype over two days. The animal under study was maintained in a shed with two other sheep. The result of this experiment shows that algorithm achieved an average of 93.40±0.09% accuracy when determining the animals’ activities using only the accelerometer data which is comparable to more computer expensive classifying techniques. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Accelerometer; Activity monitoring; Hidden Markov model; Sheep; Smart collar; Variational Bayesian inference","Accelerometers; Agriculture; Bayesian networks; Environmental impact; Inference engines; Learning algorithms; Machine learning; Mammals; Trellis codes; Activity monitoring; Activity monitoring system; Multivariate autoregressive; Sheep; Smart collar; Triaxial accelerometer; Variational Bayesian inferences; Variational Bayesian learning; Hidden Markov models"
"Frueh D., Schick M., Umstaetter C.","Tracking animals and predictive healthcare using new low power radio standard LoRa",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060605353&partnerID=40&md5=7987f4171fee5e61d127d0abea1f4b7b","In rangeland and mountain areas it can be difficult and labour intensive to find livestock in order to check health and welfare. In addition, wild predators can be counted as substantial thread to the livelihood of farmers and to animal welfare. Modern technology can support stock personnel by tracking animals to decrease labour costs and ensure animal welfare. However, one major limitation is the energy demand of these systems. In a pilot study, we were testing a new low cost radio technology with minimal energy requirements and large range. A GPS tracking device was integrated into collar. Every 30 min the position of the animal can be send through “LoRa” (Long Range, Chirp Spread Spectrum Technology from Semtech Cooperation) Ten collars were deployed in a first pilot study in the Alps on eight sheep, one donkey and a livestock guardian dog. A reception sensitivity above -144 dBm could be reached with the chosen modulation parameters. The propagation simulation, including the mountainous topography in the area of the animals’ home range, predicted an adequate coverage. Therefore, 90% of the position massages were transmitted successfully. In future, data of the integrated 3-D-accelerometers can be used to identify unusual behaviour of the animals for predictive healthcare, estrous detection or alert stock personnel in case a wild predator attack is taking place. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Mountainous area; Sheep; Signal simulation","Animals; Health care; Radio broadcasting; Wages; Chirp spread spectrum; Modern technologies; Modulation parameters; Mountainous area; Propagation simulation; Radio technologies; Sheep; Signal simulation; Agriculture"
"Benaissa S., Tuyttens F.A.M., Plets D., De Pessemier T., Trogh J., Tanghe E., Martens L., Vandaele L., Van Nuffel A., Wout J., Sonck B.","Behaviours recognition using neck-mounted accelerometers in dairy barns",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060569511&partnerID=40&md5=2ea3547a691a82ec119d5525ba9660b0","In large-sized farms, automated measurement of cows’ behaviours by data loggers saves time and labour. The aim of this study is to propose methods for measuring three behaviours (lying, standing, and feeding) of dairy cows in barns using neck-mounted accelerometers. Lying, standing, and feeding behaviours of 16 lactating dairy cows were logged for 6 hours with 3D-accelerometers attached to the collar of the cows. The behaviours were simultaneously recorded using visual observation and video recordings as a reference. Different features were extracted from the logged raw data and classification algorithms (K-nearest neighbours, naïve Bayes, and support vector machine) were used to classify the cows’ behaviours. The models allowed excellent classification of the feeding behaviour (precision 93%, sensitivity 98%), followed by lying (precision 83%, sensitivity 96%). Standing was the most difficult behaviour to classify with a maximum precision and sensitivity of 75% and 65%, respectively. These results suggest that neck-mounted accelerometers are promising tools to automatically monitor cows’ behaviours such as feeding time, lying time and lying bouts. Such monitoring could be useful for automatically alerting farmers of cows that need attention, e.g. in order to prevent welfare, health or production problems. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Accelerometer; Behaviors classification; Dairy cows; Feature extraction.; Machine learning","Accelerometers; Classification (of information); Dairies; Data mining; Farm buildings; Feature extraction; Feeding; Learning systems; Nearest neighbor search; Video recording; Automated measurement; Classification algorithm; Dairy cow; Feeding time; K-nearest neighbours; Lactating dairy cows; Production problems; Visual observations; Behavioral research"
"Paradies G., Van Der Weerdt C., Vonder M.","Barriers and accelerators in the adoption of a data sharing innovation by service providing organisations",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060635306&partnerID=40&md5=77859f671f13bdb75065d9fbd6f1b7e1","Service organisations active in the dairy farming value chain (for instance, in feed or genetics) are often dependent on farmer data. Innovative business models for these service organisations can be based upon inter-company data exchange. The adoption of data-driven innovations often requires upfront investments. Furthermore, beyond financial means, it also requires change within organisations, for example, because employees need to be trained on the innovation. This can make the adoption of an innovation difficult. The required changes can be regarded as either barriers or accelerators; barriers might form bottlenecks in further adoption of an innovation, whereas accelerators help to stimulate adoption. It is therefore pivotal to gain insight into the barriers and accelerators in the organisational adoption process. Several workshops with different stakeholders of the dairy farming value chain were held to identify barriers and accelerators for the adoption of a technology that facilitates sharing and combining dairy farming related data (the InfoBroker). Different barriers and accelerators were uncovered. An important accelerator is the expectation to gain a competitive advantage with data-based models. An important barrier is that there are a lot of perceived insecurities in the process to come to data driven services. The factors were plotted on an existing model for innovation adoption. The model was then extended on the basis of the findings in the workshops. The identified barriers and accelerators can be translated into measures to, on the one hand, overcome those barriers and, on the other hand, utilise the accelerators. Examples are: providing decision makers and users of the innovation with the most relevant and persuasive information, and establishing precise requirements for employee training. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Data driven services; Infobroker; Innovation adoption; Linked data; Service organizations","Agriculture; Competition; Decision making; Electronic data interchange; Linked data; Personnel training; Competitive advantage; Data based model; Data driven; Employee training; Infobroker; Innovation adoption; Service organizations; Service-providing; Acceleration"
"Lomax S., Colusso P., Gargulio J., Clark C.","Determining learning and behavioural response to a virtual fence for dairy cows",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060637766&partnerID=40&md5=7f359c49e705f90f6a087eb95bcf2791","Virtual fencing (VF) has the potential to revolutionise control of livestock movement. Cattle can associate an audio cue with a mild electrical shock. This study investigates individual animal learning with VF collars, and if training time can be reduced using a visual cue (VC). The experiment utilised dog training collars fitted in Moo Monitors. 12 non-lactating dairy cows were subjected to one of 2 treatments: 1) Virtual Fence (VF) only 2) visual cue with VF (VC). Habituation to the laneway, pellets and manual collars occurred 2 x per day for 4 days prior to testing. Testing was performed in a laneway for 4 days. A VF line was set before a feed trough with pellets at the end of the laneway, and moved 10m closer to the holding yard each day for 3 days. Cows received an audio cue for 1 sec at the fence line. If they kept moving forward they received a mildly aversive electric shock. After 3 tests the VC was removed and the test repeated. Animal behaviour, and number of cues received was recorded. The visual cue reduced the number of times cows tested the fence line, with VC cows receiving less cues (mean 2.13) than VF cows (mean 4) overall (P=0.007). The number of cues reduced with each test (P<0.001), however increased with removal of the VC. The VC group received the most cues when the VC was removed (P<0.001). There is variation in response and learning of a VF, and results indicate that a visual cue is does not improve learning of associated cues. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Behaviour; Cues; Learning; Virtual fencing","Animals; Behavioral research; E-learning; Electric accidents; Fences; Pelletizing; Animal behaviour; Behaviour; Cues; Electrical shock; Lactating dairy cows; Learning; Livestock movements; Virtual fencing; Agriculture"
